Ensembl	entrez	name	symbol	B6.untreated.1	B6.untreated.2	Ripk3.untreated.1	Ripk3.untreated.2	Ripk3_Casp8.untreated.1	Ripk3_Casp8.untreated.2	B6.LPS_6hr.1	B6.LPS_6hr.2	Ripk3.LPS_6hr.1	Ripk3.LPS_6hr.2	Ripk3_Casp8.LPS_6hr.1	Ripk3_Casp8.LPS_6hr.2
4370	ENSMUSG00000030188	66441	mago-nashi homolog B (Drosophila)	Magohb	2.52401038665815	1.92404020841805	2.09424955947363	1.91579877050234	2.32611907668119	1.96886879570583	4.12355058088701	4.12823941313485	4.10483420671147	4.2123498058281	4.28924307295143	4.39822287963823
4371	ENSMUSG00000030189	56449	Y box protein 3	Ybx3	6.27244913919782	6.20293295357071	6.28477618415263	6.36346101144053	6.02822665054663	6.12942080956261	5.86482468775884	5.73794531130045	5.94991642188458	6.03685574091112	5.78400776470101	5.7308236270086
4372	ENSMUSG00000030199	14011	ets variant 6	Etv6	5.15725290240803	5.08906224833296	5.22122912205746	5.24259731384766	5.00045738473303	4.94769328555599	7.21332905651371	7.24271949075638	7.50801327890735	7.4757958809587	7.01161978305112	7.09266939489883
4373	ENSMUSG00000030201	16974	low density lipoprotein receptor-related protein 6	Lrp6	6.85083984142292	7.24844408909138	7.27289545438038	7.23021508638506	6.99662891267415	7.22908845604026	4.71288394203268	4.70453705272888	4.84400491409397	4.954575916455	4.65214059106675	4.73288021330253
4374	ENSMUSG00000030203	70686	dual specificity phosphatase 16	Dusp16	4.02072302137491	4.14091562478693	4.03634723000299	4.23493635186807	4.1131869845938	3.61732012241237	7.83606192872153	7.75878811495736	7.59944316833165	7.58158361549382	6.63976921467783	6.64715033927665
4375	ENSMUSG00000030204	67755	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47	Ddx47	5.57320321098077	5.47839472320881	5.46301081917086	5.35095062585561	5.37018445158319	5.49742477499794	5.09799873809002	5.28756694091604	5.10896603304179	5.03126509651224	5.17026170478008	5.08812462773912
4376	ENSMUSG00000030207	74525	family with sequence similarity 234, member B	Fam234b	3.18020123538211	3.22600756157453	3.48062636208783	3.41460462747378	2.84826546921574	3.18619467964584	0.091299644602824	-0.196571190285634	-0.170945427372005	-0.103005635135777	-0.288369972034179	-1.60696978958209
4377	ENSMUSG00000030208	13730	epithelial membrane protein 1	Emp1	9.20109352279906	9.30153224512548	9.42070186051237	9.51272671293228	9.26775141552548	9.36639251604232	7.4381434006547	7.49747322280057	7.36964904415989	7.4471581253695	7.63731110176093	7.75649110240571
4378	ENSMUSG00000030213	54343	activating transcription factor 7 interacting protein	Atf7ip	5.38848826316464	5.50440667135318	5.55501207768953	5.41891393952618	5.13965919595499	5.18904679597683	3.61085225567769	3.52151639367488	3.54584228485657	3.64376313406079	3.39573717498495	3.62036845435916
4379	ENSMUSG00000030216	60321	WW domain binding protein 11	Wbp11	5.23082730845207	5.34285844731142	5.39031559104903	5.39536427077713	5.23517750897241	5.23944359689043	5.37984670403654	5.25628777442818	5.36072483207248	5.38105435627056	5.21283612328316	5.28784797372585
4380	ENSMUSG00000030220	11857	Rho, GDP dissociation inhibitor (GDI) beta	Arhgdib	8.00710862567105	7.80817576539097	7.69815826725342	7.42091032448806	7.82710318476299	7.76845832778405	7.34868748729548	7.27494145775987	7.41039465994792	7.44014338687759	7.64769335975542	7.67789878953267
4381	ENSMUSG00000030223	19277	protein tyrosine phosphatase, receptor type, O	Ptpro	7.44218678981319	7.43195586485143	7.28818136666998	7.23301473804038	7.46158729084236	7.40252463267175	6.94530590572329	6.91571191831257	7.05680420413395	7.03095386901866	7.1482907933308	7.1122873805828
4382	ENSMUSG00000030224	20901	serine/threonine kinase receptor associated protein	Strap	6.93633083408454	6.97376407769734	6.8744104127319	6.95129518299106	6.78702911905936	6.83172479455428	6.61519521033664	6.49440454805764	6.57451103973493	6.57754036396813	6.61940004758261	6.67022818268269
4383	ENSMUSG00000030225	232449	2-deoxyribose-5-phosphate aldolase homolog (C. elegans)	Dera	5.49636622657026	5.41515892191645	5.29476857096742	5.3637803683961	5.20894596739923	5.3924552153964	4.48945204011167	4.48375316655838	4.51087861260174	4.64213389047613	4.64984695776825	4.67700895107795
4384	ENSMUSG00000030232	11569	AE binding protein 2	Aebp2	5.33567508052688	5.64800721624724	5.74424426440719	5.59789432549352	5.62948784207288	5.63625247969526	7.08095079936685	7.06307793036352	7.23624364083884	7.22953956712561	6.61998603257884	6.65801405808695
4385	ENSMUSG00000030243	19691	RecQ protein-like	Recql	5.04855722957163	5.39145908643753	5.33715765515985	5.3688804887438	5.13347399873879	5.14075932203103	2.88985761842327	2.79619724048329	2.83571830290901	3.07660191970387	3.23977439668713	3.03688640019263
4386	ENSMUSG00000030245	66964	golgi transport 1 homolog B (S. cerevisiae)	Golt1b	6.3134501447895	6.31635763119681	6.36284202363634	6.52865836669151	6.16489648745402	6.19898503303295	5.37827514065576	5.32824473807187	5.25780245193774	5.22437688984369	5.31335552906824	5.2989957049746
4387	ENSMUSG00000030254	58186	RAD18 E3 ubiquitin protein ligase	Rad18	5.0459293690256	4.81987561551757	5.01232577859935	5.02240280062801	4.72410727519062	4.74296863628241	2.99203801322975	2.70646707982728	2.72521876164346	2.75346705348652	2.43622706470161	2.51913897956773
4388	ENSMUSG00000030256	79362	basic helix-loop-helix family, member e41	Bhlhe41	5.50404526022023	5.70199190039054	5.77540768896203	5.69042669938111	5.45942548688734	5.65149723773046	1.65565186564869	2.07843585721424	1.86858293681463	1.81838453016786	2.37088631103429	2.3999496243577
4389	ENSMUSG00000030257	259302	SLIT-ROBO Rho GTPase activating protein 3	Srgap3	4.14870538245286	4.04290204918718	4.04773698685178	3.92101647977336	3.34229900373662	3.46249098488856	-0.253835841445864	0.203966739298095	0.203450087409493	0.73524329486761	0.0265033653192333	0.0501424968948999
4390	ENSMUSG00000030259	71323	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	Rassf8	5.56588451403809	5.68908900798222	5.38583516806636	5.50250260521992	5.03072482440183	5.05997152545614	1.77511553225027	1.63530605090604	1.48355800660223	1.67277920792096	1.78870625098446	1.9309952316019
4391	ENSMUSG00000030263	16970	lymphoid-restricted membrane protein	Lrmp	6.517860177137	6.42248598205816	6.30706377837927	6.34416905861567	6.30632309247215	6.28592066980423	3.79645405661597	4.01444100319988	3.82571112955362	3.75044570151128	3.59486935550969	3.55986923198648
4392	ENSMUSG00000030264	14911	THUMP domain containing 3	Thumpd3	5.54556452965849	5.39742064467625	5.45019310863022	5.51175438869134	5.3649143268519	5.39903911748312	4.86426343700643	4.94910626491	4.90230355465863	4.85682071182396	4.93997947303851	4.90812349202247
4393	ENSMUSG00000030265	16653	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	Kras	5.78971746973375	6.0674136850282	6.04537152470374	6.01306756312133	5.56889920889901	5.67474495943542	3.41629404253797	3.49496297463357	3.27873821471373	3.11469509087595	3.56596631789374	3.54121343270615
4394	ENSMUSG00000030269	97287	myotubularin related protein 14	Mtmr14	6.68762713563224	6.62320864284561	6.50252002266129	6.47940495749407	6.65292023132196	6.47384006177497	8.30085670798858	8.31138197911941	8.22057664005231	8.2544130766434	8.33019459129465	8.32388124897316
4395	ENSMUSG00000030272	52163	calcium/calmodulin-dependent protein kinase I	Camk1	8.03619755285051	7.78297028261471	7.58186518426806	7.63050884944792	7.63086066075187	7.68134304851976	6.00278725432144	6.02916646318043	5.87749098950602	5.99406880089885	6.25908888573803	6.25626345210433
4396	ENSMUSG00000030275	75320	ethanolamine kinase 1	Etnk1	7.5066755162649	7.71736428940081	7.75774445234859	7.68084659174764	7.79120977751972	7.74345376604349	9.78074008144414	9.74682273906187	9.89200014618865	9.77801560138986	9.73206799507022	9.79862172943896
4397	ENSMUSG00000030279	74741	C2 calcium-dependent domain containing 5	C2cd5	5.01132432337266	5.25803195812743	5.18214312024975	5.21312489215662	4.62618773760481	4.92734145061556	3.12542542850745	2.99877640803659	3.17745487887655	2.77741274911155	3.13871286890526	3.13967371848647
4398	ENSMUSG00000030282	12764	cytidine monophospho-N-acetylneuraminic acid synthetase	Cmas	6.3199905188511	6.35975022671019	6.26132378644248	6.30412809111221	6.29112214202464	6.34508075993711	3.98998142693581	4.05741807594515	4.00194503254687	3.9741337628458	3.98888907351946	3.88980718538687
4399	ENSMUSG00000030284	171508	cysteine-rich with EGF-like domains 1	Creld1	4.30193265504722	4.1737055599046	4.15694636043888	4.16629172734675	4.02905985590672	4.18809671689021	3.04846344669257	3.02375876459392	3.0108050094671	3.16093927564518	2.88155502940813	3.09773195541316
4400	ENSMUSG00000030286	66087	ER membrane protein complex subunit 3	Emc3	7.06584694179819	7.02600585845965	6.96229649490149	7.04269024932669	6.92323350265767	7.0234190169458	6.12026372339167	6.07171347623536	6.17285716713812	6.04180708010279	6.32669888540648	6.20088047841717
4401	ENSMUSG00000030287	16439	inositol 1,4,5-triphosphate receptor 2	Itpr2	5.70563749778257	5.97076851649469	5.96555286151216	5.78884159562718	5.78752159048961	5.94488375196916	6.72560866616738	6.72038308866758	6.55747902546388	6.61456694088786	6.25908888573803	6.27708328925269
4402	ENSMUSG00000030291	108098	mediator complex subunit 21	Med21	4.64180985011815	4.42394693918644	4.39552522543645	4.34513980781068	4.4332279699369	4.43552393728829	4.36166953345371	4.53243768005223	4.42951816688934	4.3742006852295	4.34134203542028	4.30913933605581
4403	ENSMUSG00000030298	110379	SEC13 homolog (S. cerevisiae)	Sec13	6.67152167708476	6.38196928044404	6.38021500108006	6.46220863544888	6.19639108105355	6.24721848199214	6.35009117984991	6.39379129817811	6.40899899858253	6.25614492370778	6.43389610856009	6.35570380073262
4404	ENSMUSG00000030301	67015	coiled-coil domain containing 91	Ccdc91	5.24693411895062	5.28615134234291	5.18558425495428	5.39661335747064	5.20305139314838	5.3708476276997	3.96087708174329	4.00819556036898	4.19570058780456	4.1028986634121	4.25946502836587	4.10410148028889
4405	ENSMUSG00000030304	67456	ERGIC and golgi 2	Ergic2	6.18558331638799	6.31740610147616	6.16175899430278	6.20850940020929	6.06118513793191	6.07495398998727	6.09847605655289	6.20464967187458	6.1287713884252	6.0699521507761	6.17066173113531	6.21762183740082
4406	ENSMUSG00000030313	320560	DENN/MADD domain containing 5B	Dennd5b	3.15115270287161	3.55950219114685	3.41764157639517	3.16775564938092	2.89288846063637	2.77495875052685	-0.10573720245673	0.0175536150672135	-0.838370088285134	0.138002464368018	-0.360519757790014	0.118855246978914
4407	ENSMUSG00000030314	74244	autophagy related 7	Atg7	6.08677226181424	6.2454175512312	6.14683140178452	6.15046002917205	6.13114769609948	6.11948827435135	4.43908590741121	4.28627709278283	4.32919564028326	4.42055632092124	4.48464858615316	4.46242833590626
4408	ENSMUSG00000030315	232334	vestigial like 4 (Drosophila)	Vgll4	5.67194781651805	5.79525182854875	5.56032343220546	5.60006460802523	5.76168751792029	5.71355820586271	1.07586960403322	1.72942822827059	1.51711056631326	1.3917590566138	1.3427627101199	1.72601349381427
4409	ENSMUSG00000030322	17193	methyl-CpG binding domain protein 4	Mbd4	4.06811507596244	4.27647960752206	4.08506623730829	4.16921808745941	4.13811538088966	4.08978245871426	1.19492227567698	1.04221566930148	1.22391418996921	0.961124702283938	0.829811454314135	1.20038513247551
4410	ENSMUSG00000030323	81896	intraflagellar transport 122	Ift122	3.94376103956002	4.24596830330541	4.16394125918853	4.20387909490603	4.09420388122623	4.10998860191405	2.77033046968489	2.76690293368925	2.72521876164346	2.71678639016005	2.89710984360298	2.78534763319667
4411	ENSMUSG00000030327	67602	NECAP endocytosis associated 1	Necap1	5.90585906434291	5.87432339953995	5.84995053503947	5.87381203365575	5.76569222567119	5.76543597640835	5.67690149611702	5.65442820443084	5.76503807975684	5.69416459323634	6.33100009119882	6.34677896533636
4412	ENSMUSG00000030330	28019	inhibitor of growth family, member 4	Ing4	6.07393109968152	6.04099917569845	5.89268435284303	5.89959100431519	5.96693481213586	5.76670931721553	3.89646035324752	3.95073550849466	3.66288170604679	3.75648209124195	3.98525507905172	4.05234005259915
4413	ENSMUSG00000030335	66493	mitochondrial ribosomal protein L51	Mrpl51	5.58592226727464	5.45190515204543	5.48132652955651	5.55826037820531	5.42185318007224	5.28636464427793	3.66856775353398	3.77059741724699	3.98406015423457	3.8666207158207	4.07004001360288	4.11675678109492
4414	ENSMUSG00000030339	17000	lymphotoxin B receptor	Ltbr	5.980692704719	5.90812160799002	5.87254353655195	5.946399274797	5.89563209704023	5.89101993680353	5.63012835731315	5.66041449949657	5.46755752790851	5.43474222716455	5.5617024915745	5.5325815628167
4415	ENSMUSG00000030341	21937	tumor necrosis factor receptor superfamily, member 1a	Tnfrsf1a	6.88358748513899	6.78126149049969	6.87973107168858	6.94234225950199	6.77018427405659	6.7158673101138	7.89137341639926	7.85371282401607	7.80781798730324	7.8304167860998	7.88436242366434	7.8760708036106
4416	ENSMUSG00000030342	12527	CD9 antigen	Cd9	7.41800275504727	7.22516984063302	7.41489550290401	6.75296199275303	7.33726224181555	7.27500039568214	6.77958716009159	6.44670780602635	6.80591036117237	6.9581814267832	6.73535057905953	6.91206155967117
4417	ENSMUSG00000030346	19362	RAD51 associated protein 1	Rad51ap1	5.079723771023	5.0314469776536	4.98296190793515	5.07015216863373	4.85767642914182	4.81612793950326	2.00431634300818	1.63530605090604	1.99303030773912	2.10998808819842	2.2669673595777	2.29992080602643
4418	ENSMUSG00000030347	28040	DNA segment, Chr 6, Wayne State University 163, expressed	D6Wsu163e	6.26229721664461	6.21085365212225	6.05669053699313	6.16005343308011	5.82830034277782	5.97273587260905	4.68518737510346	4.55831631187784	4.62298897892328	4.76099286627952	4.69281440592165	4.662696382889
4419	ENSMUSG00000030357	14228	FK506 binding protein 4	Fkbp4	6.17479900091584	6.11401562159223	6.29038044496589	6.18917771339055	6.16489648745402	6.14125028512608	5.01951874965185	4.98770910413375	5.08679160932959	5.05594824848553	5.12143487747342	5.12826075321337
4420	ENSMUSG00000030374	97387	striatin, calmodulin binding protein 4	Strn4	5.91164431536703	6.05615234825853	6.04915440472335	6.1007459625623	6.09499985092415	5.99463678716626	5.72344408205405	5.78619427229801	5.52434731762928	5.56770425474194	5.7533559478567	5.69610840438542
4421	ENSMUSG00000030386	67370	zinc finger protein 606	Zfp606	3.4263618226515	3.89904582895118	3.53018946277643	3.68787821781241	3.18372597740996	3.51798609748026	1.38220084386956	1.60251611578837	1.89434603287971	1.22763967685269	1.88545948386405	1.87249958229175
4422	ENSMUSG00000030397	232944	MAP/microtubule affinity regulating kinase 4	Mark4	3.49732834400565	3.33770043309025	3.37004319602277	3.37965874836586	3.5516074113106	3.42427166265807	4.24579460547553	4.1397121975788	4.21115818254476	4.30587087951639	4.03882664376936	3.9523337559676
4423	ENSMUSG00000030400	13871	excision repair cross-complementing rodent repair deficiency, complementation group 2	Ercc2	4.46818199834613	4.48494181080545	4.56627542568916	4.67249206016777	4.6084585431725	4.68218677919524	3.90957585303777	3.91779583466637	3.67035682660894	3.83273982314493	3.89904245613697	3.76673195502932
4424	ENSMUSG00000030403	22323	vasodilator-stimulated phosphoprotein	Vasp	6.45882820145158	6.39394606350726	6.32589716031747	6.34546324577659	6.87677908080536	6.61130814761476	9.22184282477625	9.25208202409562	9.11796335851141	9.12106914428623	9.36097384337898	9.258585051359
4425	ENSMUSG00000030407	67369	glutaminyl-peptide cyclotransferase-like	Qpctl	3.62253859156415	3.85928400007581	3.73664034024386	3.80915160096484	3.84448382867332	3.72080298047995	2.60817315548181	2.6433883972039	2.52537818229686	2.65350014542607	2.7506828045296	2.92621016903652
4426	ENSMUSG00000030421	19777	URI1, prefoldin-like chaperone	Uri1	4.53716860853744	4.51083703238809	4.39255059543233	4.38847489564913	4.27926526325058	4.29786028311576	3.52255272992853	3.32447954661533	3.3915796842294	3.45622659049196	3.49106913542797	3.42390952330188
4427	ENSMUSG00000030423	66161	processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)	Pop4	5.14256885665091	4.92816416084278	4.95500569674392	4.95108266254568	4.83498613116573	4.75328285387535	4.67754056369819	4.70066923528917	4.75891569088615	4.74286452252688	4.79805756594899	4.85624016829264
4428	ENSMUSG00000030427	18726	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6	Lilra6	3.43442159244546	3.42589258350141	3.1124426762396	3.12619365873919	2.96432359867932	2.98208441520999	2.41322773949019	2.25760470290017	2.21371842286332	2.1472209943974	2.3484314602066	2.32921511282047
4429	ENSMUSG00000030435	22185	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	U2af2	6.08932683537393	6.14859426544458	6.19457837518106	6.1622582654617	6.10135184815683	6.15492985295502	5.5345959207543	5.60147932448188	5.54888701699101	5.55217269879304	5.71766526987231	5.66772194919816
4430	ENSMUSG00000030447	20430	cytoplasmic FMR1 interacting protein 1	Cyfip1	9.24714861951465	9.26450191156238	9.39427105126328	9.36358077858339	9.37207371002726	9.34385490745408	9.65666509384542	9.63676168858696	9.63336488854104	9.62186990576381	9.5395342315217	9.5228580985458
4431	ENSMUSG00000030451	15204	hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2	Herc2	7.92761361698343	8.3995261363746	8.51906595336698	8.52430806321506	8.28153956621736	8.41770085091701	7.67322135371882	7.76157548347709	7.89454550678821	7.82072700686204	7.65571710894011	7.59326865102017
4432	ENSMUSG00000030452	93790	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)	Nipa2	6.78302646996377	6.78732802260672	6.73164678630294	6.71841659234314	6.65183875073092	6.67779398143868	6.88958184760318	6.81912261681951	6.87466257093134	6.73791530655514	7.01607874206622	7.11281391162546
4433	ENSMUSG00000030465	234353	pleckstrin and Sec7 domain containing 3	Psd3	6.26229721664461	6.37090252781697	6.85832967733225	6.81266494398103	6.55334594742083	6.67032940907118	6.20337863361554	6.02607883216584	6.38648281715463	6.29398827485246	5.97841656866072	6.01958166717763
4434	ENSMUSG00000030469	210105	zinc finger protein 719	Zfp719	3.82616480823519	4.08783389999065	3.83633239502531	3.9587137443213	3.67597810431634	3.82226446530521	4.80700611939723	5.0003505435347	4.88955036627807	4.97542824031344	4.91536596851257	4.86126261040905
4435	ENSMUSG00000030471	243983	zinc finger, DHHC domain containing 13	Zdhhc13	5.25832987362736	5.23380292232848	5.05433972167603	5.12544048981533	5.07335300630122	5.08059653778438	4.86201624801487	4.96531649209126	4.77979945782594	4.79950651996217	5.0326781624472	5.14070679768628
4436	ENSMUSG00000030474	83382	sialic acid binding Ig-like lectin E	Siglece	0.304133563240487	0.248169211498685	0.354840789379095	0.0552018271677542	0.885546485295203	1.02953157761245	3.62151918072955	3.53026002674686	3.65536765238948	3.56340667920512	3.88740775565357	3.923811672988
4437	ENSMUSG00000030505	71974	protein arginine N-methyltransferase 3	Prmt3	4.66254354887755	4.61000602782268	4.68043209835704	4.7816889035297	4.27926526325058	4.52552764649288	2.76071246712329	2.65941850702285	2.75364716996997	2.70434928692183	2.9797868664122	2.68694392913567
4438	ENSMUSG00000030509	117589	ankyrin repeat and SOCS box-containing 7	Asb7	4.75554573354166	5.04416923858871	4.9770167276501	4.92708005236561	4.90927255517047	5.0263456468936	4.20382233500021	4.29656373201987	4.35725542348853	4.28514214589403	4.19485594694279	4.19840204619641
4439	ENSMUSG00000030512	68981	small nuclear ribonucleoprotein polypeptide A'	Snrpa1	5.14502660007477	5.05426688289643	4.9770167276501	4.87605259170958	4.64804717156855	4.83324486111665	4.52397480499773	4.39558681183973	4.40732242077514	4.55130491227611	4.54266686905509	4.42899242359511
4440	ENSMUSG00000030515	272396	threonyl-tRNA synthetase-like 2	Tarsl2	3.50500227189107	3.57361179056228	3.74599333923152	3.66318098061388	3.48515576198076	3.60598257847809	0.911750224272111	0.585837374641739	0.855526783989186	0.0620536111347191	0.763468959485439	0.623327829839702
4441	ENSMUSG00000030521	67973	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	Mphosph10	4.65910855906223	4.62701913819889	4.60019206099365	4.67042811841248	4.31796055329402	4.33952946241683	4.0063526101647	3.937649749475	3.87829809164784	3.59069250512626	4.01763612756501	3.83979541721905
4442	ENSMUSG00000030522	233315	myotubularin related protein 10	Mtmr10	6.37022275369826	6.49006518840932	6.44338201242193	6.45802690776491	6.41740531692078	6.60420301116118	3.5053775861204	3.23103498249627	3.46218435580966	3.44879000165018	3.63716637637174	3.47722533783434
4443	ENSMUSG00000030527	70461	CREB regulated transcription coactivator 3	Crtc3	3.98275517117589	4.21929213420855	4.30982567318866	4.28165627382744	3.91108157740234	3.87516921129348	2.78937622537544	2.94747517933107	2.82235992005399	2.69180403360271	2.38198401991762	2.20829033056086
4444	ENSMUSG00000030528	12144	Bloom syndrome, RecQ helicase-like	Blm	4.65910855906223	4.73139513047566	4.9078680009538	4.93913127433296	4.45818871438049	4.54049349688983	1.61352638997602	1.95398848628975	1.48355800660223	1.6207845702827	1.78870625098446	1.9309952316019
4445	ENSMUSG00000030530	18550	furin (paired basic amino acid cleaving enzyme)	Furin	5.89567871435161	5.93569425881554	6.13263939022643	6.14303683275419	6.11554240559193	6.11349576296965	7.54321220049462	7.44641912267553	7.48911651193879	7.54412568667181	7.06466924185449	6.91809921251282
4446	ENSMUSG00000030533	101869	unc-45 homolog A (C. elegans)	Unc45a	4.62077382676809	4.6337686009931	4.47922500691122	4.48087784689295	4.39754111402319	4.52552764649288	4.53247794380299	4.68509342903471	4.34796266967879	4.4281394923403	4.34418198720524	4.30913933605581
4447	ENSMUSG00000030534	233405	vacuolar protein sorting 33B (yeast)	Vps33b	4.21570823777182	3.91020793523848	3.97004957696837	4.06623286429205	4.15041989079278	3.9973511718633	2.92472807827032	3.18747861650953	2.98705640669449	3.10526567795602	3.11230123807446	2.89716163652602
4448	ENSMUSG00000030536	29875	IQ motif containing GTPase activating protein 1	Iqgap1	10.5903532130079	10.7002095089773	10.7833961426691	10.7016342164369	10.4911015925343	10.5361366931807	10.9359720256604	10.9019610104656	10.9918421661318	10.9995467280503	10.7088267239103	10.7082886544971
4449	ENSMUSG00000030538	23991	calcium and integrin binding 1 (calmyrin)	Cib1	5.11525367675463	4.96609635636862	4.76796667443776	5.01916260827017	4.87631615924166	4.92734145061556	4.05043838887762	4.12823941313485	3.9476111829799	3.89425939714298	4.2473795542083	4.12095066498111
4450	ENSMUSG00000030541	269951	isocitrate dehydrogenase 2 (NADP+), mitochondrial	Idh2	6.84631610097991	6.64006767245052	6.7222000078577	6.84276076501632	6.74808896511795	6.7771717158531	5.66406033398431	5.55081620936708	5.70807047981305	5.71910645773197	5.838397446992	5.8731212996213
4451	ENSMUSG00000030557	17258	myocyte enhancer factor 2A	Mef2a	7.51857115622698	7.78410835396552	7.90825856948235	7.74673109454781	7.64723339226284	7.79989426028517	6.86398272973034	6.71368177251364	6.88915000689132	6.8946015517849	6.60881141259441	6.65005533908203
4452	ENSMUSG00000030560	13032	cathepsin C	Ctsc	8.19347057489675	8.25351990058527	8.28647978006449	8.25427141659912	8.45307579098684	8.32263802657704	10.3530694995362	10.3562899976411	10.2520926465171	10.2854357180345	10.5834413786749	10.5916877444918
4453	ENSMUSG00000030579	22177	TYRO protein tyrosine kinase binding protein	Tyrobp	10.0148980062525	9.83180239837976	9.78851463150272	9.82550347599427	10.0258806772818	9.88798802774113	8.89639173027602	8.94410523008339	8.8007045631896	8.8757481513988	9.25017386945944	9.24507948179798
4454	ENSMUSG00000030583	74206	signal-induced proliferation-associated 1 like 3	Sipa1l3	3.58682649484475	3.87645914388394	3.79637828663599	3.88942335507804	3.60622699587392	3.51798609748026	2.02052657018944	1.92775694471657	2.15098266751536	2.27045276039167	1.75495745962992	1.06762992362374
4455	ENSMUSG00000030588	77254	Yip1 interacting factor homolog B (S. cerevisiae)	Yif1b	5.92171301554374	5.70199190039054	5.43726049676188	5.65641874161297	5.46436200168121	5.59813601008771	5.00329713064443	4.97174992545409	4.83737943727893	4.89288996653149	5.17026170478008	4.96288581874886
4456	ENSMUSG00000030591	57296	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	Psmd8	8.48828320440264	8.15667167517897	8.02114002855375	8.13398467207113	7.98185825797183	7.94502435866884	7.80247232821932	7.79732956535179	7.81794961079528	7.79309737996397	7.91070381865474	7.90736493738021
4457	ENSMUSG00000030595	18036	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, beta	Nfkbib	4.08357267070263	3.71398444692684	3.43509374535451	3.65902335514023	3.87446298616619	3.54198157854924	6.17469409670304	6.22633455232655	6.06498014961814	6.13858035143398	5.95259583396036	5.85686893057799
4458	ENSMUSG00000030602	70584	p21 protein (Cdc42/Rac)-activated kinase 4	Pak4	5.39676180578716	5.39543619451344	5.54566989399371	5.52666313466625	5.17622364619813	5.25767119300006	6.25395879875283	6.14896711978437	6.28544701794653	6.23792342168164	5.82829096054168	5.69891657080175
4459	ENSMUSG00000030602	233033	sterile alpha motif domain containing 4B	Samd4b	5.39676180578716	5.39543619451344	5.54566989399371	5.52666313466625	5.17622364619813	5.25767119300006	6.25395879875283	6.14896711978437	6.28544701794653	6.23792342168164	5.82829096054168	5.69891657080175
4460	ENSMUSG00000030603	23996	proteasome (prosome, macropain) 26S subunit, ATPase, 4	Psmc4	6.5169116596532	6.41270827576767	6.31651120122055	6.38564700508497	6.35365097885227	6.22608308110012	6.35169372935198	6.27005592975587	6.30598824912193	6.22274272500117	6.38440030599177	6.32331265438066
4461	ENSMUSG00000030605	17304	milk fat globule-EGF factor 8 protein	Mfge8	6.36285130314561	6.31320764077316	6.37570305044113	6.41614514554956	6.52999141004683	6.50469277546198	5.44735352339481	5.38718856335386	5.55697502719119	5.51704753005374	5.57626916180407	5.4566327095834
4462	ENSMUSG00000030609	68048	apoptosis enhancing nuclease	Aen	3.57957675576536	3.49424355186679	3.64462524866274	3.83149055114499	3.65021500825126	3.58880743466996	4.14588953106717	4.22296770122815	4.06568891654022	4.1028986634121	4.30681927053423	4.40511749271664
4463	ENSMUSG00000030610	76375	de-etiolated homolog 1 (Arabidopsis)	Det1	3.53529619420467	3.608293629947	3.68894359821256	3.59952234339156	3.3097556304723	3.43071227621589	2.40089693757947	2.35924496477601	2.35029147573876	2.5036519366847	2.733456390419	2.5567766369311
4464	ENSMUSG00000030611	67994	mitochondrial ribosomal protein S11	Mrps11	4.23429393817185	4.0779692800811	3.97800929393685	4.09113436777801	3.85955127676226	4.09789890791864	3.21266782586694	2.9077654695291	2.91337085856147	2.86940853319232	3.21516492934313	2.98260933920943
4465	ENSMUSG00000030612	67308	mitochondrial ribosomal protein L46	Mrpl46	4.3150880201301	3.9912795458858	4.07025024017885	4.24883525552278	3.98851306424639	4.02740840571948	4.16424467739798	4.09326327489187	3.92279001089386	4.00488508781235	4.05971041070915	4.12930203441403
4466	ENSMUSG00000030613	66365	coiled-coil domain containing 90B	Ccdc90b	5.04065924429431	4.66705023932533	4.70701517113458	4.63488165980822	4.66100559738018	4.74296863628241	4.07004052523102	4.05135632315795	4.21627412776708	4.11234350919655	4.41342248417216	4.38781878377257
4467	ENSMUSG00000030614	68472	transmembrane protein 126B	Tmem126b	4.73611520359276	4.85784346571659	4.76566938885539	4.83056663498092	4.6084585431725	4.84775658488897	2.91608915999645	2.72181504416071	2.6962188899209	2.51793616269095	2.83385828737684	2.75328642396437
4468	ENSMUSG00000030615	66271	transmembrane protein 126A	Tmem126a	5.0032192737356	4.59278989224615	4.61302751079025	4.56104819557693	4.40782775326023	4.55235539344313	3.16241963598965	3.13111617389041	3.23907399714021	3.18799060019969	3.24586172656605	3.24333727766006
